Unnamed: 0,name,full_name,age,height,nationality,place_of_birth,price,max_price,position,shirt_nr,foot,club,contract_expires,joined_club,player_agent,outfitter,league
0.7012638835695136,1443,816,0.2799999999999999,0.04651162790697638,3,40,0.08320600083344909,0.08988623577947243,6,0.07142857142857142,2,82,3,409,123,1,5
0.7016468785905783,1444,4,0.2799999999999999,0.3255813953488369,317,967,0.016530073621336298,0.01487685960745093,6,0.22448979591836732,2,82,3,243,464,1,5
0.7024128686327078,1445,817,0.2799999999999999,0.25581395348837166,3,893,0.055424364495068754,0.07488436054506813,9,0.04081632653061224,2,82,2,243,465,1,5
0.7027958636537724,1446,818,0.07999999999999996,0.558139534883721,26,801,0.022086400889012363,0.024878109763720464,9,0.18367346938775508,2,82,8,1,226,1,5
0.7031788586748372,1447,819,0.44000000000000006,0.0697674418604648,57,702,0.016530073621336298,0.08988623577947243,10,0.1020408163265306,1,82,5,219,2,1,5
0.703561853695902,1448,820,0.31999999999999995,0.23255813953488325,3,968,0.027642728156688428,0.0498812351543943,7,0.061224489795918366,1,82,2,159,432,3,5
0.7039448487169666,1449,821,0.5599999999999999,0.3023255813953485,57,969,0.013751909987498263,0.02987873484185523,7,0.2040816326530612,2,82,2,410,50,1,5
0.7043278437380314,1450,822,0.24,0.6976744186046506,94,970,0.06098069176274482,0.05488186023252906,8,0.173469387755102,2,82,4,68,466,1,5
0.7047108387590961,1451,823,0.7200000000000001,0.3023255813953485,3,971,0.038755382692040555,0.12489061132641581,8,0.09183673469387754,1,82,1,411,69,1,5
0.7050938337801609,1452,824,0.5599999999999999,0.604651162790697,318,758,0.03319905542436449,0.08988623577947243,8,0.21428571428571425,1,82,2,52,4,3,5
0.7054768288012255,1453,825,0.44000000000000006,0.4883720930232558,18,421,0.013751909987498263,0.07488436054506813,8,0.08163265306122448,2,82,1,412,176,1,5
0.7058598238222903,1454,826,0.12,0.3720930232558137,3,972,0.005417419085984164,0.004875609451181397,8,0.061224489795918366,1,83,5,187,69,1,2
0.706242818843355,1455,827,0.5199999999999999,0.6744186046511622,3,40,0.055424364495068754,0.08988623577947243,1,0.12244897959183672,2,84,2,227,80,1,5
